,StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,BINGE_CrudePrev,CSMOKING_CrudePrev,DEPRESSION_CrudePrev,LPA_CrudePrev,SLEEP_CrudePrev,Geolocation
1164,IL,Illinois,Cook,17031,17031491400,10.6,21.4,15.1,35.6,45.2,POINT (-87.61683374 41.68911835)
1165,IL,Illinois,Cook,17031,17031291200,10.6,25.4,16.7,39.6,46.9,POINT (-87.71285811 41.86265955)
1166,IL,Illinois,Cook,17031,17031711200,9.2,18.0,13.5,34.9,42.8,POINT (-87.66977676 41.74057763)
1167,IL,Illinois,Cook,17031,17031710200,9.9,21.9,15.1,38.6,45.1,POINT (-87.65141913 41.75512689)
1168,IL,Illinois,Cook,17031,17031803010,15.3,10.2,14.7,17.6,29.0,POINT (-87.98160555 42.15036327)
1169,IL,Illinois,Cook,17031,17031020901,13.1,18.6,15.1,32.2,37.2,POINT (-87.68608853 41.99421775)
1170,IL,Illinois,Cook,17031,17031081201,15.6,6.1,14.6,13.6,25.9,POINT (-87.62621254 41.89913228)
1171,IL,Illinois,Cook,17031,17031670100,10.1,27.1,16.4,42.8,46.5,POINT (-87.65719501 41.79052463)
1172,IL,Illinois,Cook,17031,17031190602,14.6,15.0,14.8,33.2,33.8,POINT (-87.77072291 41.92755867)
1173,IL,Illinois,Cook,17031,17031840400,12.1,15.5,13.1,33.5,34.1,POINT (-87.66768024 41.83391145)
1174,IL,Illinois,Cook,17031,17031231500,10.8,21.6,14.9,37.4,44.3,POINT (-87.71865993 41.89178065)
1175,IL,Illinois,Cook,17031,17031610800,16.1,17.6,17.3,25.6,33.6,POINT (-87.6383788 41.8127469)
1176,IL,Illinois,Cook,17031,17031062600,20.8,7.0,14.8,10.8,27.8,POINT (-87.67100504 41.93601227)
1177,IL,Illinois,Cook,17031,17031836200,19.3,8.8,17.9,17.4,30.2,POINT (-87.60127998 41.79045653)
1178,IL,Illinois,Cook,17031,17031824900,12.2,19.6,15.5,33.2,41.0,POINT (-87.69775105 41.60944454)
1179,IL,Illinois,Cook,17031,17031220902,15.7,13.4,14.3,30.3,33.2,POINT (-87.72183089 41.92270515)
1180,IL,Illinois,Cook,17031,17031430800,10.4,14.4,12.3,29.1,41.1,POINT (-87.57130639 41.76075216)
1181,IL,Illinois,Cook,17031,17031825505,11.6,14.6,13.2,27.0,40.4,POINT (-87.73306247 41.5643546)
1182,IL,Illinois,Cook,17031,17031831400,11.3,20.6,14.5,36.0,41.8,POINT (-87.75604247 41.86912931)
1183,IL,Illinois,Cook,17031,17031191000,15.2,14.3,14.6,34.1,33.6,POINT (-87.74375484 41.91921919)
1184,IL,Illinois,Cook,17031,17031050700,20.4,8.1,15.5,12.2,28.2,POINT (-87.67602892 41.94508495)
1185,IL,Illinois,Cook,17031,17031802802,14.8,11.3,14.8,19.6,29.6,POINT (-87.94317967 42.07166031)
1186,IL,Illinois,Cook,17031,17031650200,14.8,15.7,15.2,33.5,33.8,POINT (-87.73018595 41.78220071)
1187,IL,Illinois,Cook,17031,17031810302,13.7,10.4,13.9,19.6,31.8,POINT (-87.6947325 42.02940157)
1188,IL,Illinois,Cook,17031,17031801701,14.4,7.5,13.5,14.7,26.8,POINT (-87.84292559 42.12648806)
1189,IL,Illinois,Cook,17031,17031804404,15.0,16.8,15.6,30.3,34.3,POINT (-88.24408641 42.042277)
1190,IL,Illinois,Cook,17031,17031812802,16.1,10.3,15.4,17.0,31.2,POINT (-87.79712794 41.88326872)
1191,IL,Illinois,Cook,17031,17031061800,19.8,8.8,16.0,13.8,29.4,POINT (-87.64710158 41.94649541)
1192,IL,Illinois,Cook,17031,17031823001,15.2,18.2,17.7,28.1,34.2,POINT (-87.78409182 41.70694984)
1193,IL,Illinois,Cook,17031,17031720200,13.1,11.5,13.5,21.2,35.4,POINT (-87.6659841 41.7131295)
1194,IL,Illinois,Cook,17031,17031804711,14.7,12.0,14.0,21.8,32.6,POINT (-88.1389384 42.03472285)
1195,IL,Illinois,Cook,17031,17031824506,15.2,12.4,15.6,21.1,29.9,POINT (-87.78267359 41.6174256)
1196,IL,Illinois,Cook,17031,17031251100,9.3,26.9,16.3,44.9,46.4,POINT (-87.75200434 41.89865154)
1197,IL,Illinois,Cook,17031,17031821401,11.8,16.8,13.8,30.0,42.1,POINT (-87.65784889 41.66619221)
1198,IL,Illinois,Cook,17031,17031063400,21.9,6.7,15.8,10.6,27.4,POINT (-87.64671249 41.93468218)
1199,IL,Illinois,Cook,17031,17031821800,15.4,13.0,15.9,21.5,32.1,POINT (-87.70040461 41.71949445)
1200,IL,Illinois,Cook,17031,17031030701,16.3,15.4,15.4,23.6,35.1,POINT (-87.65793835 41.98269538)
1201,IL,Illinois,Cook,17031,17031250800,11.3,19.3,14.2,35.2,43.0,POINT (-87.75143838 41.90618395)
1202,IL,Illinois,Cook,17031,17031815701,15.0,8.5,14.0,16.1,27.5,POINT (-87.81110531 41.83672219)
1203,IL,Illinois,Cook,17031,17031620200,15.5,13.0,14.5,28.6,31.9,POINT (-87.72911013 41.79552878)
1204,IL,Illinois,Cook,17031,17031700301,15.1,14.3,14.9,29.5,33.3,POINT (-87.73169696 41.74566187)
1205,IL,Illinois,Cook,17031,17031829402,11.8,17.0,15.8,29.5,38.6,POINT (-87.66194029 41.4818536)
1206,IL,Illinois,Cook,17031,17031834200,10.8,14.4,12.8,28.4,41.5,POINT (-87.58362416 41.75555578)
1207,IL,Illinois,Cook,17031,17031803612,16.9,16.7,16.7,26.4,34.5,POINT (-88.00872393 42.14976857)
1208,IL,Illinois,Cook,17031,17031811200,16.1,14.7,16.3,23.9,32.0,POINT (-87.84537527 41.92216646)
1209,IL,Illinois,Cook,17031,17031805501,14.7,10.9,15.0,19.2,28.3,POINT (-87.83789155 42.01960436)
1210,IL,Illinois,Cook,17031,17031804308,15.0,15.7,15.5,24.9,33.6,POINT (-88.15266877 42.02393219)
1211,IL,Illinois,Cook,17031,17031480100,8.8,13.3,11.8,30.6,40.0,POINT (-87.5756598 41.7352474)
1212,IL,Illinois,Cook,17031,17031671500,10.1,24.4,15.3,41.0,46.0,POINT (-87.66962169 41.76818173)
1213,IL,Illinois,Cook,17031,17031210100,16.6,12.5,14.8,23.6,31.7,POINT (-87.70146482 41.94288476)
1214,IL,Illinois,Cook,17031,17031060900,18.2,8.4,14.8,14.5,28.8,POINT (-87.64399744 41.94980573)
1215,IL,Illinois,Cook,17031,17031150800,15.9,14.1,15.4,26.3,32.2,POINT (-87.75213013 41.94972683)
1216,IL,Illinois,Cook,17031,17031830201,12.5,16.1,14.6,27.3,40.6,POINT (-87.7086618 41.48342846)
1217,IL,Illinois,Cook,17031,17031804507,14.9,11.8,14.1,19.8,31.6,POINT (-88.22791305 42.00497408)
1218,IL,Illinois,Cook,17031,17031561000,15.1,12.5,15.3,22.6,30.0,POINT (-87.79149418 41.78850726)
1219,IL,Illinois,Cook,17031,17031340400,9.2,16.1,10.6,34.6,35.7,POINT (-87.63201564 41.84190947)
1220,IL,Illinois,Cook,17031,17031814000,15.2,15.1,15.0,34.4,34.0,POINT (-87.77538785 41.84535171)
1221,IL,Illinois,Cook,17031,17031150600,16.4,12.8,15.3,22.9,31.3,POINT (-87.7717254 41.94948764)
1222,IL,Illinois,Cook,17031,17031222600,17.7,11.3,14.8,20.9,31.4,POINT (-87.70445428 41.91563645)
1223,IL,Illinois,Cook,17031,17031670700,9.4,28.3,16.2,46.3,47.9,POINT (-87.66668923 41.7830936)
1224,IL,Illinois,Cook,17031,17031420100,8.8,21.3,15.2,39.2,44.3,POINT (-87.58248458 41.78297032)
1225,IL,Illinois,Cook,17031,17031620300,14.5,17.1,16.2,34.8,34.1,POINT (-87.7304542 41.78951427)
1226,IL,Illinois,Cook,17031,17031823703,15.5,20.5,18.5,29.1,34.2,POINT (-87.80821218 41.71879143)
1227,IL,Illinois,Cook,17031,17031010300,14.2,14.5,14.7,25.3,34.1,POINT (-87.66653153 42.01595029)
1228,IL,Illinois,Cook,17031,17031071500,19.1,6.5,15.3,11.3,26.9,POINT (-87.63158533 41.91461865)
1229,IL,Illinois,Cook,17031,17031808702,18.8,8.2,17.6,17.4,29.6,POINT (-87.67556 42.0546154)
1230,IL,Illinois,Cook,17031,17031802605,13.2,10.2,14.0,20.1,28.6,POINT (-87.91295722 42.09713957)
1231,IL,Illinois,Cook,17031,17031242700,15.2,14.2,15.5,26.8,34.7,POINT (-87.69940635 41.89744031)
1232,IL,Illinois,Cook,17031,17031440600,10.1,13.7,12.3,28.9,40.7,POINT (-87.61916452 41.73267274)
1233,IL,Illinois,Cook,17031,17031818600,15.0,10.7,15.3,18.8,29.4,POINT (-87.86551887 41.84029625)
1234,IL,Illinois,Cook,17031,17031826402,11.2,17.4,14.0,30.7,42.7,POINT (-87.59007237 41.62804407)
1235,IL,Illinois,Cook,17031,17031252101,9.3,23.5,15.1,41.0,45.2,POINT (-87.76955016 41.87546045)
1236,IL,Illinois,Cook,17031,17031292500,10.0,22.0,15.3,38.6,44.4,POINT (-87.7321885 41.85513345)
1237,IL,Illinois,Cook,17031,17031140400,13.9,12.6,13.8,25.0,31.7,POINT (-87.73894983 41.97152661)
1238,IL,Illinois,Cook,17031,17031071300,19.5,6.5,15.5,11.4,26.6,POINT (-87.64144226 41.92178955)
1239,IL,Illinois,Cook,17031,17031807800,12.5,10.1,13.1,21.4,29.1,POINT (-87.76375684 42.01511026)
1240,IL,Illinois,Cook,17031,17031691200,10.1,23.7,15.6,39.8,46.4,POINT (-87.63218994 41.75444026)
1241,IL,Illinois,Cook,17031,17031580100,13.2,17.7,14.6,38.6,35.8,POINT (-87.69073956 41.82801877)
1242,IL,Illinois,Cook,17031,17031838200,16.5,8.8,14.6,18.3,30.9,POINT (-87.67507802 41.87040782)
1243,IL,Illinois,Cook,17031,17031020602,12.1,15.6,14.2,29.8,34.2,POINT (-87.69360647 42.00130577)
1244,IL,Illinois,Cook,17031,17031804902,13.4,11.5,14.6,21.4,29.6,POINT (-87.93101901 42.04457059)
1245,IL,Illinois,Cook,17031,17031835200,15.5,15.7,15.9,29.0,33.0,POINT (-87.7452162 41.79664372)
1246,IL,Illinois,Cook,17031,17031220400,18.2,7.9,14.1,15.8,27.8,POINT (-87.69995276 41.92846204)
1247,IL,Illinois,Cook,17031,17031640500,15.9,12.5,15.4,22.5,30.8,POINT (-87.79097998 41.77569854)
1248,IL,Illinois,Cook,17031,17031802200,13.5,7.5,13.5,15.9,26.2,POINT (-87.78807691 42.07295185)
1249,IL,Illinois,Cook,17031,17031010400,16.6,11.9,17.7,20.3,32.1,POINT (-87.65912254 42.00485886)
1250,IL,Illinois,Cook,17031,17031828503,12.4,21.2,16.3,33.8,41.1,POINT (-87.5595356 41.50305957)
1251,IL,Illinois,Cook,17031,17031818401,13.5,14.3,14.5,26.0,34.3,POINT (-87.9030724 41.86142229)
1252,IL,Illinois,Cook,17031,17031100600,14.8,13.3,15.4,22.8,30.7,POINT (-87.7974294 41.97916142)
1253,IL,Illinois,Cook,17031,17031817300,11.2,21.3,14.9,38.0,44.0,POINT (-87.84784568 41.8840715)
1254,IL,Illinois,Cook,17031,17031815300,15.1,12.3,14.6,24.6,30.8,POINT (-87.79530964 41.83935928)
1255,IL,Illinois,Cook,17031,17031242200,20.9,8.5,15.5,13.2,28.7,POINT (-87.67476329 41.89960193)
1256,IL,Illinois,Cook,17031,17031710600,10.0,21.9,14.9,38.3,45.2,POINT (-87.66091837 41.74765038)
1257,IL,Illinois,Cook,17031,17031827600,9.7,19.5,13.8,36.8,43.9,POINT (-87.66397768 41.59194691)
1258,IL,Illinois,Cook,17031,17031824005,16.4,12.0,15.9,18.5,29.7,POINT (-88.01441701 41.66341369)
1259,IL,Illinois,Cook,17031,17031800500,14.7,6.3,13.4,13.1,25.7,POINT (-87.7406543 42.10024151)
1260,IL,Illinois,Cook,17031,17031520100,13.9,18.0,15.8,39.5,35.0,POINT (-87.53162062 41.71966138)
1261,IL,Illinois,Cook,17031,17031804109,13.2,10.7,14.4,20.2,28.4,POINT (-88.03666861 42.07547633)
1262,IL,Illinois,Cook,17031,17031805107,16.5,15.3,15.5,25.4,33.6,POINT (-87.97959452 42.04249995)
1263,IL,Illinois,Cook,17031,17031110100,14.9,14.4,16.0,23.7,31.8,POINT (-87.76964026 41.9874901)
1264,IL,Illinois,Cook,17031,17031630800,15.1,15.4,14.9,35.3,34.8,POINT (-87.69856314 41.78999357)
1265,IL,Illinois,Cook,17031,17031220702,16.1,13.5,14.9,27.6,33.0,POINT (-87.72423122 41.92937386)
1266,IL,Illinois,Cook,17031,17031824123,16.4,14.7,17.0,21.7,31.8,POINT (-87.80353883 41.59117632)
1267,IL,Illinois,Cook,17031,17031837300,11.9,24.7,15.1,38.6,45.7,POINT (-87.70554362 41.87163447)
1268,IL,Illinois,Cook,17031,17031820700,15.4,14.8,15.6,28.3,32.7,POINT (-87.77282872 41.81833447)
1269,IL,Illinois,Cook,17031,17031750400,15.6,11.2,14.7,18.7,32.2,POINT (-87.68480893 41.68556093)
1270,IL,Illinois,Cook,17031,17031805801,12.7,9.7,14.3,19.9,27.2,POINT (-87.86320073 42.01880303)
1271,IL,Illinois,Cook,17031,17031816600,15.0,16.9,15.3,37.1,34.9,POINT (-87.88081689 41.90326111)
1272,IL,Illinois,Cook,17031,17031825400,15.6,14.5,16.7,22.6,31.7,POINT (-87.77800736 41.56542652)
1273,IL,Illinois,Cook,17031,17031063000,21.8,7.0,15.5,11.2,27.4,POINT (-87.65154332 41.93633281)
1274,IL,Illinois,Cook,17031,17031530600,10.4,19.4,14.6,34.3,44.5,POINT (-87.61893468 41.67037697)
1275,IL,Illinois,Cook,17031,17031841700,8.6,26.0,15.8,50.3,41.5,POINT (-87.70417041 41.8531399)
1276,IL,Illinois,Cook,17031,17031720600,15.2,9.0,14.2,16.0,29.4,POINT (-87.67723949 41.70276254)
1277,IL,Illinois,Cook,17031,17031240700,16.0,11.4,14.4,24.0,31.7,POINT (-87.69457355 41.91212049)
1278,IL,Illinois,Cook,17031,17031801902,14.3,8.1,13.8,15.6,26.8,POINT (-87.78348947 42.08651598)
1279,IL,Illinois,Cook,17031,17031200100,15.0,12.8,14.0,29.4,32.4,POINT (-87.73759983 41.93508308)
1280,IL,Illinois,Cook,17031,17031240900,14.2,14.2,14.6,29.1,34.0,POINT (-87.70187831 41.90472567)
1281,IL,Illinois,Cook,17031,17031824108,15.9,14.4,16.6,22.0,32.3,POINT (-87.84128628 41.59077007)
1282,IL,Illinois,Cook,17031,17031160601,17.0,12.2,15.2,21.9,31.7,POINT (-87.70217386 41.95954811)
1283,IL,Illinois,Cook,17031,17031801601,12.0,8.1,12.9,18.3,26.7,POINT (-87.86327109 42.14522385)
1284,IL,Illinois,Cook,17031,17031260700,10.0,28.3,16.7,44.5,47.4,POINT (-87.72795881 41.87702767)
1285,IL,Illinois,Cook,17031,17031190401,14.5,14.4,14.9,29.7,33.0,POINT (-87.78092314 41.93473737)
1286,IL,Illinois,Cook,17031,17031840100,10.3,15.2,11.5,31.9,34.8,POINT (-87.6392088 41.84189153)
1287,IL,Illinois,Cook,17031,17031820902,16.0,14.4,16.0,25.5,32.2,POINT (-87.75297251 41.753968)
1288,IL,Illinois,Cook,17031,17031770201,14.2,11.3,14.5,20.9,29.9,POINT (-88.01740544 41.99796427)
1289,IL,Illinois,Cook,17031,17031310900,15.1,15.8,15.4,34.6,33.9,POINT (-87.67468233 41.85580939)
1290,IL,Illinois,Cook,17031,17031040402,19.4,8.3,15.0,13.6,28.9,POINT (-87.6787372 41.9724992)
1291,IL,Illinois,Cook,17031,17031672000,10.2,20.7,14.3,36.6,44.1,POINT (-87.67108435 41.76122535)
1292,IL,Illinois,Cook,17031,17031130200,13.7,9.7,13.4,19.8,29.0,POINT (-87.73607564 41.9807619)
1293,IL,Illinois,Cook,17031,17031811402,15.6,14.1,15.2,26.0,32.2,POINT (-87.87488361 41.92667149)
1294,IL,Illinois,Cook,17031,17031843200,16.2,12.9,14.2,29.5,32.6,POINT (-87.66339196 41.84745645)
1295,IL,Illinois,Cook,17031,17031823602,14.2,13.2,16.0,23.2,30.1,POINT (-87.7588617 41.65377254)
1296,IL,Illinois,Cook,17031,17031161100,16.9,9.8,14.1,16.4,29.4,POINT (-87.73810997 41.94989582)
1297,IL,Illinois,Cook,17031,17031160200,16.2,10.8,14.6,19.3,30.2,POINT (-87.73838073 41.95881535)
1298,IL,Illinois,Cook,17031,17031829200,13.7,19.3,16.1,34.2,37.3,POINT (-87.64829051 41.50921973)
1299,IL,Illinois,Cook,17031,17031804716,14.0,11.0,13.0,21.0,31.6,POINT (-88.11420592 42.04209053)
1300,IL,Illinois,Cook,17031,17031350400,8.4,30.7,17.9,48.0,48.6,POINT (-87.62835704 41.84195091)
1301,IL,Illinois,Cook,17031,17031051400,18.6,10.3,15.3,16.2,30.4,POINT (-87.68103028 41.93570808)
1302,IL,Illinois,Cook,17031,17031813702,15.5,15.2,15.2,35.3,34.4,POINT (-87.74645034 41.8551979)
1303,IL,Illinois,Cook,17031,17031770901,14.0,14.0,15.8,24.6,30.5,POINT (-87.81686531 41.97052634)
1304,IL,Illinois,Cook,17031,17031250300,11.4,21.1,15.1,36.9,43.4,POINT (-87.76086439 41.91279677)
1305,IL,Illinois,Cook,17031,17031831800,14.5,12.3,14.3,23.6,32.1,POINT (-87.71648683 41.97825216)
1306,IL,Illinois,Cook,17031,17031490300,9.2,14.1,12.2,31.1,40.8,POINT (-87.61915737 41.7253686)
1307,IL,Illinois,Cook,17031,17031812500,13.8,11.3,14.6,20.3,32.6,POINT (-87.78067196 41.89138832)
1308,IL,Illinois,Cook,17031,17031040202,13.8,15.0,14.9,26.4,33.4,POINT (-87.69408655 41.97985832)
1309,IL,Illinois,Cook,17031,17031260200,10.6,25.2,16.0,40.2,46.3,POINT (-87.72816566 41.88428774)
1310,IL,Illinois,Cook,17031,17031843700,17.7,11.8,15.6,18.9,30.3,POINT (-87.69076586 41.94462749)
1311,IL,Illinois,Cook,17031,17031822701,13.2,11.7,14.8,23.4,30.5,POINT (-87.73035277 41.71237043)
1312,IL,Illinois,Cook,17031,17031803606,16.1,19.7,16.8,32.9,35.7,POINT (-88.01233998 42.13885702)
1313,IL,Illinois,Cook,17031,17031410900,13.5,8.4,13.2,17.9,31.3,POINT (-87.58241068 41.79722949)
